Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-28 13:00:00-04:00,113.87821960449219,114.43800354003906,113.6360092163086,114.38349914550781,3229417,0.0,0.0
2024-05-28 13:30:00-04:00,114.3915023803711,114.93900299072266,113.31199645996094,113.343994140625,4469621,0.0,0.0
2024-05-28 14:00:00-04:00,113.31536865234375,114.05500793457031,113.156005859375,113.48799896240234,2972856,0.0,0.0
2024-05-28 14:30:00-04:00,113.47700500488281,113.5739974975586,112.4000015258789,113.48515319824219,4304970,0.0,0.0
2024-05-28 15:00:00-04:00,113.46500396728516,114.28599548339844,113.30000305175781,113.87300109863281,3563917,0.0,0.0
2024-05-28 15:30:00-04:00,113.89898681640625,114.4389877319336,112.93119812011719,114.0,5435573,0.0,0.0
2024-05-29 09:30:00-04:00,113.05450439453125,113.37498474121094,110.90201568603516,112.489501953125,13066506,0.0,0.0
2024-05-29 10:00:00-04:00,112.49424743652344,113.9489974975586,112.0040054321289,113.65238189697266,6357522,0.0,0.0
2024-05-29 10:30:00-04:00,113.6780014038086,114.8499984741211,113.66899108886719,114.39250183105469,4894667,0.0,0.0
2024-05-29 11:00:00-04:00,114.375,114.47700500488281,113.4020004272461,113.66751861572266,3016180,0.0,0.0
2024-05-29 11:30:00-04:00,113.6500015258789,113.97099304199219,113.302001953125,113.85389709472656,2264123,0.0,0.0
2024-05-29 12:00:00-04:00,113.86399841308594,114.33000183105469,113.5790023803711,114.24300384521484,2365501,0.0,0.0
2024-05-29 12:30:00-04:00,114.23100280761719,114.94599914550781,114.1204833984375,114.73492431640625,2623216,0.0,0.0
2024-05-29 13:00:00-04:00,114.78498840332031,114.85099792480469,114.25300598144531,114.59930419921875,2332649,0.0,0.0
2024-05-29 13:30:00-04:00,114.59748840332031,115.14799499511719,114.11100769042969,114.81684875488281,2774420,0.0,0.0
2024-05-29 14:00:00-04:00,114.8489990234375,115.49200439453125,114.60099792480469,114.9209976196289,3431372,0.0,0.0
2024-05-29 14:30:00-04:00,114.90799713134766,115.34100341796875,114.7199935913086,114.9010009765625,2497030,0.0,0.0
2024-05-29 15:00:00-04:00,114.9010009765625,115.32999420166016,114.656005859375,115.1709976196289,2284486,0.0,0.0
2024-05-29 15:30:00-04:00,115.14949798583984,115.3499984741211,114.22700500488281,114.7560043334961,4332985,0.0,0.0
2024-05-30 09:30:00-04:00,114.61700439453125,115.81915283203125,114.02099609375,115.1982650756836,8138060,0.0,0.0
2024-05-30 10:00:00-04:00,115.1915054321289,115.45600891113281,114.23051452636719,114.25150299072266,4250014,0.0,0.0
2024-05-30 10:30:00-04:00,114.24200439453125,114.45799255371094,112.75699615478516,113.3219985961914,5481119,0.0,0.0
2024-05-30 11:00:00-04:00,113.33599853515625,113.4949951171875,112.56600189208984,113.23500061035156,3293670,0.0,0.0
2024-05-30 11:30:00-04:00,113.23299407958984,113.91999816894531,113.15101623535156,113.4581298828125,2290722,0.0,0.0
2024-05-30 12:00:00-04:00,113.46150207519531,114.25,113.40299987792969,113.8966064453125,1791795,0.0,0.0
2024-05-30 12:30:00-04:00,113.88199615478516,114.04200744628906,113.40800476074219,113.6209945678711,1373548,0.0,0.0
2024-05-30 13:00:00-04:00,113.6369857788086,114.01800537109375,113.4020004272461,113.94000244140625,1366221,0.0,0.0
2024-05-30 13:30:00-04:00,113.90706634521484,114.18199157714844,113.65045166015625,113.83399963378906,1248680,0.0,0.0
2024-05-30 14:00:00-04:00,113.81999206542969,114.0009994506836,113.25,113.56330871582031,2082498,0.0,0.0
2024-05-30 14:30:00-04:00,113.55350494384766,113.72099304199219,112.94499206542969,113.05904388427734,1622389,0.0,0.0
2024-05-30 15:00:00-04:00,113.05550384521484,113.18000793457031,111.1360092163086,111.8800048828125,4252168,0.0,0.0
2024-05-30 15:30:00-04:00,111.90350341796875,112.093994140625,109.6719970703125,110.55400085449219,7381077,0.0,0.0
2024-05-31 09:30:00-04:00,112.51300048828125,112.71700286865234,110.75300598144531,111.75779724121094,9008100,0.0,0.0
2024-05-31 10:00:00-04:00,111.7199935913086,111.9439926147461,109.0050048828125,109.50309753417969,5963321,0.0,0.0
2024-05-31 10:30:00-04:00,109.44999694824219,110.09898376464844,108.28700256347656,109.6021499633789,5690855,0.0,0.0
2024-05-31 11:00:00-04:00,109.60150146484375,109.82198333740234,108.88899993896484,109.1270980834961,3117979,0.0,0.0
2024-05-31 11:30:00-04:00,109.17613220214844,109.29000091552734,108.41899108886719,108.73149108886719,2544003,0.0,0.0
2024-05-31 12:00:00-04:00,108.73500061035156,109.1961669921875,106.94000244140625,107.2199935913086,4212446,0.0,0.0
2024-05-31 12:30:00-04:00,107.22532653808594,108.3060073852539,107.17399597167969,107.99300384521484,2737932,0.0,0.0
2024-05-31 13:00:00-04:00,107.97599792480469,109.0199966430664,107.9000015258789,108.9260025024414,2433512,0.0,0.0
2024-05-31 13:30:00-04:00,108.92399597167969,109.05000305175781,108.07099914550781,108.28099060058594,2058461,0.0,0.0
2024-05-31 14:00:00-04:00,108.26600646972656,108.62899017333984,107.9366455078125,108.21971130371094,2152693,0.0,0.0
2024-05-31 14:30:00-04:00,108.2170639038086,108.9599838256836,108.20782470703125,108.3740005493164,1731877,0.0,0.0
2024-05-31 15:00:00-04:00,108.33900451660156,109.29899597167969,108.11399841308594,109.00199890136719,2715562,0.0,0.0
2024-05-31 15:30:00-04:00,109.0040054321289,110.375,108.95600891113281,109.7459945678711,5843684,0.0,0.0
2024-06-03 09:30:00-04:00,113.58935546875,114.38399505615234,113.0459976196289,113.4489974975586,9665537,0.0,0.0
2024-06-03 10:00:00-04:00,113.49200439453125,114.16700744628906,113.0199966430664,114.125,3783888,0.0,0.0
2024-06-03 10:30:00-04:00,114.10001373291016,114.13499450683594,112.05999755859375,112.5999984741211,3679011,0.0,0.0
2024-06-03 11:00:00-04:00,112.60600280761719,113.37800598144531,112.00300598144531,113.08599853515625,2751145,0.0,0.0
2024-06-03 11:30:00-04:00,113.0689926147461,114.15998840332031,113.05899810791016,113.98100280761719,2522631,0.0,0.0
2024-06-03 12:00:00-04:00,113.97049713134766,114.1419906616211,112.71800231933594,113.19795227050781,2505348,0.0,0.0
2024-06-03 12:30:00-04:00,113.16600036621094,113.55998229980469,112.72701263427734,113.1500015258789,1972260,0.0,0.0
2024-06-03 13:00:00-04:00,113.10400390625,113.64998626708984,112.5040054321289,113.61500549316406,1844722,0.0,0.0
2024-06-03 13:30:00-04:00,113.60450744628906,114.09200286865234,113.45500183105469,113.68598937988281,2212239,0.0,0.0
2024-06-03 14:00:00-04:00,113.68598937988281,113.95100402832031,113.3969955444336,113.60200500488281,1443084,0.0,0.0
2024-06-03 14:30:00-04:00,113.59700012207031,113.99300384521484,113.35099792480469,113.65999603271484,1478437,0.0,0.0
2024-06-03 15:00:00-04:00,113.65999603271484,114.5999984741211,113.61100769042969,114.50300598144531,2600875,0.0,0.0
2024-06-03 15:30:00-04:00,114.51600646972656,115.0,114.10899353027344,115.0,4098723,0.0,0.0
2024-06-04 09:30:00-04:00,115.71700286865234,116.12300109863281,114.19999694824219,114.718994140625,9030666,0.0,0.0
2024-06-04 10:00:00-04:00,114.7199935913086,115.2959976196289,114.0999984741211,114.6199951171875,3736541,0.0,0.0
2024-06-04 10:30:00-04:00,114.60099792480469,115.2300033569336,114.447998046875,114.51700592041016,2732649,0.0,0.0
2024-06-04 11:00:00-04:00,114.54100036621094,114.69000244140625,114.2280044555664,114.34449768066406,2015570,0.0,0.0
2024-06-04 11:30:00-04:00,114.31999206542969,114.6449966430664,114.04499816894531,114.37899017333984,1819799,0.0,0.0
2024-06-04 12:00:00-04:00,114.37199401855469,114.9000015258789,114.19999694824219,114.85160064697266,1537464,0.0,0.0
2024-06-04 12:30:00-04:00,114.86199951171875,115.5199966430664,114.69801330566406,115.41800689697266,2157275,0.0,0.0
2024-06-04 13:00:00-04:00,115.42500305175781,115.44499206542969,114.677001953125,115.0689926147461,1784394,0.0,0.0
2024-06-04 13:30:00-04:00,115.08599853515625,115.18499755859375,114.72501373291016,114.9104995727539,1152198,0.0,0.0
2024-06-04 14:00:00-04:00,114.9000015258789,115.9000015258789,114.85400390625,115.88065338134766,2151569,0.0,0.0
2024-06-04 14:30:00-04:00,115.88499450683594,116.5999984741211,115.71748352050781,116.26800537109375,3401290,0.0,0.0
2024-06-04 15:00:00-04:00,116.25199890136719,116.3089828491211,115.55000305175781,116.09066009521484,2737297,0.0,0.0
2024-06-04 15:30:00-04:00,116.08699798583984,116.52618408203125,115.53199768066406,116.4439926147461,3711841,0.0,0.0
2024-06-05 09:30:00-04:00,118.37199401855469,119.3810043334961,117.46800231933594,119.30999755859375,10262585,0.0,0.0
2024-06-05 10:00:00-04:00,119.31099700927734,119.84898376464844,118.98500061035156,119.71820068359375,4880951,0.0,0.0
2024-06-05 10:30:00-04:00,119.7280044555664,119.94999694824219,119.53700256347656,119.8689956665039,3084270,0.0,0.0
2024-06-05 11:00:00-04:00,119.86500549316406,119.99300384521484,119.58100891113281,119.81300354003906,2613521,0.0,0.0
2024-06-05 11:30:00-04:00,119.83000183105469,119.99200439453125,119.7239990234375,119.92500305175781,1867881,0.0,0.0
2024-06-05 12:00:00-04:00,119.906005859375,120.0,119.69999694824219,119.9000015258789,2125452,0.0,0.0
2024-06-05 12:30:00-04:00,119.89750671386719,120.49200439453125,119.8219985961914,120.48899841308594,2403611,0.0,0.0
2024-06-05 13:00:00-04:00,120.48699951171875,121.22900390625,120.42146301269531,120.8685073852539,4390063,0.0,0.0
2024-06-05 13:30:00-04:00,120.87918853759766,121.44999694824219,120.85400390625,121.43598937988281,2920141,0.0,0.0
2024-06-05 14:00:00-04:00,121.41800689697266,121.5999984741211,120.9570083618164,121.57259368896484,2384566,0.0,0.0
2024-06-05 14:30:00-04:00,121.55999755859375,121.8499984741211,121.4229965209961,121.84000396728516,2441115,0.0,0.0
2024-06-05 15:00:00-04:00,121.843994140625,122.35899353027344,121.6209945678711,121.82698822021484,3855619,0.0,0.0
2024-06-05 15:30:00-04:00,121.811279296875,122.44950103759766,121.6050033569336,122.43900299072266,4728006,0.0,0.0
2024-06-06 09:30:00-04:00,124.09100341796875,125.58699798583984,118.4000015258789,118.53900146484375,19233155,0.0,0.0
2024-06-06 10:00:00-04:00,118.46014404296875,121.64698791503906,118.4000015258789,121.08900451660156,8958940,0.0,0.0
2024-06-06 10:30:00-04:00,121.1738052368164,122.38299560546875,120.9050064086914,121.197021484375,4927792,0.0,0.0
2024-06-06 11:00:00-04:00,121.19999694824219,121.78385925292969,120.0459976196289,120.46247863769531,3920665,0.0,0.0
2024-06-06 11:30:00-04:00,120.4020004272461,120.8699951171875,120.03499603271484,120.322998046875,2765018,0.0,0.0
2024-06-06 12:00:00-04:00,120.3489990234375,120.83499908447266,119.3375244140625,119.72700500488281,3060764,0.0,0.0
2024-06-06 12:30:00-04:00,119.67916107177734,119.73699951171875,118.56700134277344,118.6740493774414,3892776,0.0,0.0
2024-06-06 13:00:00-04:00,118.67500305175781,120.35600280761719,118.31999206542969,119.77950286865234,3226643,0.0,0.0
2024-06-06 13:30:00-04:00,119.77950286865234,120.375,119.30999755859375,119.8208236694336,2133900,0.0,0.0
2024-06-06 14:00:00-04:00,119.83349609375,119.9469985961914,119.1777572631836,119.5999984741211,2024651,0.0,0.0
2024-06-06 14:30:00-04:00,119.5989990234375,120.47200012207031,119.4747543334961,120.15650939941406,2320140,0.0,0.0
2024-06-06 15:00:00-04:00,120.1552505493164,120.4800033569336,119.55921936035156,120.1614990234375,2396271,0.0,0.0
2024-06-06 15:30:00-04:00,120.14399719238281,121.40199279785156,120.02703857421875,120.94100189208984,4673414,0.0,0.0
2024-06-07 09:30:00-04:00,119.8399658203125,119.84000396728516,118.02299499511719,119.1240005493164,8918881,0.0,0.0
2024-06-07 10:00:00-04:00,119.09449768066406,119.48299407958984,118.64936828613281,118.83030700683594,2914941,0.0,0.0
2024-06-07 10:30:00-04:00,118.82365417480469,119.45100402832031,118.70601654052734,119.21299743652344,2445671,0.0,0.0
2024-06-07 11:00:00-04:00,119.20899963378906,119.22700500488281,118.71000671386719,119.0060043334961,1933880,0.0,0.0
2024-06-07 11:30:00-04:00,119.02506256103516,119.3699951171875,119.0,119.29300689697266,1442605,0.0,0.0
2024-06-07 12:00:00-04:00,119.31500244140625,120.79200744628906,119.12601470947266,120.78700256347656,3003223,0.0,0.0
2024-06-07 12:30:00-04:00,120.7800064086914,121.29200744628906,120.22100830078125,121.27400207519531,2656334,0.0,0.0
2024-06-07 13:00:00-04:00,121.28199768066406,121.69171142578125,120.83599853515625,120.99749755859375,2537909,0.0,0.0
2024-06-07 13:30:00-04:00,120.97599792480469,121.47563171386719,120.84100341796875,121.06214904785156,1726325,0.0,0.0
2024-06-07 14:00:00-04:00,121.04100036621094,121.04399108886719,119.4050064086914,120.22349548339844,2871524,0.0,0.0
2024-06-07 14:30:00-04:00,120.20100402832031,120.83900451660156,119.94999694824219,120.625,1994858,0.0,0.0
2024-06-07 15:00:00-04:00,120.5999984741211,120.9939956665039,120.03499603271484,120.63999938964844,2115793,0.0,0.0
2024-06-07 15:30:00-04:00,120.63999938964844,121.26499938964844,120.5,120.86500549316406,4115987,0.0,0.0
2024-06-10 09:30:00-04:00,120.37999725341797,121.25,117.01000213623047,118.25499725341797,68371651,0.0,10.0
2024-06-10 10:00:00-04:00,118.26000213623047,120.3499984741211,117.86000061035156,119.93000030517578,29099345,0.0,0.0
2024-06-10 10:30:00-04:00,119.91999816894531,121.77999877929688,119.55999755859375,121.76000213623047,26611879,0.0,0.0
2024-06-10 11:00:00-04:00,121.75,122.47000122070312,121.39029693603516,122.30829620361328,25810921,0.0,0.0
2024-06-10 11:30:00-04:00,122.29499816894531,122.7300033569336,121.72000122070312,121.90989685058594,20500234,0.0,0.0
2024-06-10 12:00:00-04:00,121.9000015258789,122.38999938964844,121.62000274658203,122.2300033569336,13285802,0.0,0.0
2024-06-10 12:30:00-04:00,122.2300033569336,123.0999984741211,121.88999938964844,122.99710083007812,16837760,0.0,0.0
2024-06-10 13:00:00-04:00,123.0,123.0,122.08000183105469,122.08000183105469,12611406,0.0,0.0
2024-06-10 13:30:00-04:00,122.08940124511719,122.79000091552734,121.80999755859375,122.56999969482422,12580885,0.0,0.0
2024-06-10 14:00:00-04:00,122.56600189208984,122.63999938964844,121.08000183105469,121.17500305175781,14768320,0.0,0.0
2024-06-10 14:30:00-04:00,121.16999816894531,121.75,120.52999877929688,120.9800033569336,17756968,0.0,0.0
2024-06-10 15:00:00-04:00,120.98190307617188,122.47000122070312,120.80999755859375,122.38999938964844,15309463,0.0,0.0
2024-06-10 15:30:00-04:00,122.38999938964844,122.38999938964844,121.46050262451172,121.6500015258789,22007126,0.0,0.0
2024-06-11 09:30:00-04:00,121.79000091552734,122.87000274658203,120.7699966430664,121.43499755859375,45112910,0.01,0.0
2024-06-11 10:00:00-04:00,121.41999816894531,122.30000305175781,120.66000366210938,121.02680206298828,20813659,0.0,0.0
2024-06-11 10:30:00-04:00,121.05500030517578,121.38999938964844,120.01000213623047,121.29000091552734,20723876,0.0,0.0
2024-06-11 11:00:00-04:00,121.27999877929688,121.4000015258789,120.47000122070312,120.66999816894531,12473880,0.0,0.0
2024-06-11 11:30:00-04:00,120.67970275878906,120.77999877929688,118.73999786376953,119.23999786376953,25932553,0.0,0.0
2024-06-11 12:00:00-04:00,119.25,120.69999694824219,119.1406021118164,120.6050033569336,14922285,0.0,0.0
2024-06-11 12:30:00-04:00,120.61000061035156,120.7300033569336,120.20999908447266,120.45079803466797,8213310,0.0,0.0
2024-06-11 13:00:00-04:00,120.44999694824219,120.87000274658203,119.80999755859375,120.27999877929688,9193311,0.0,0.0
2024-06-11 13:30:00-04:00,120.28990173339844,120.94999694824219,120.04000091552734,120.80999755859375,8349254,0.0,0.0
2024-06-11 14:00:00-04:00,120.81999969482422,120.97989654541016,120.26010131835938,120.93000030517578,7497075,0.0,0.0
2024-06-11 14:30:00-04:00,120.94000244140625,121.29000091552734,120.5999984741211,120.98999786376953,9752736,0.0,0.0
2024-06-11 15:00:00-04:00,121.0,121.05000305175781,120.26000213623047,120.37000274658203,8524340,0.0,0.0
2024-06-11 15:30:00-04:00,120.36499786376953,120.98999786376953,120.30000305175781,120.91000366210938,14607752,0.0,0.0
2024-06-12 09:30:00-04:00,123.05000305175781,124.81999969482422,122.56999969482422,124.49500274658203,59279192,0.0,0.0
2024-06-12 10:00:00-04:00,124.5,126.83999633789062,124.23639678955078,126.83999633789062,37219570,0.0,0.0
2024-06-12 10:30:00-04:00,126.83499908447266,126.87999725341797,125.41000366210938,125.69000244140625,27855124,0.0,0.0
2024-06-12 11:00:00-04:00,125.68720245361328,125.94000244140625,124.7699966430664,125.54000091552734,19414085,0.0,0.0
2024-06-12 11:30:00-04:00,125.54000091552734,125.94999694824219,125.12999725341797,125.5,13028250,0.0,0.0
2024-06-12 12:00:00-04:00,125.51000213623047,125.94000244140625,125.3499984741211,125.58000183105469,11726529,0.0,0.0
2024-06-12 12:30:00-04:00,125.56999969482422,126.29000091552734,125.4800033569336,125.94999694824219,11478001,0.0,0.0
2024-06-12 13:00:00-04:00,125.94999694824219,126.25,125.55999755859375,125.87940216064453,10724178,0.0,0.0
2024-06-12 13:30:00-04:00,125.86009979248047,126.11000061035156,125.30000305175781,125.5999984741211,9349565,0.0,0.0
2024-06-12 14:00:00-04:00,125.59500122070312,126.07990264892578,124.54000091552734,125.6500015258789,17872440,0.0,0.0
2024-06-12 14:30:00-04:00,125.63999938964844,125.86000061035156,124.55000305175781,125.36499786376953,12445106,0.0,0.0
2024-06-12 15:00:00-04:00,125.3499984741211,126.16000366210938,124.16999816894531,124.44010162353516,17381498,0.0,0.0
2024-06-12 15:30:00-04:00,124.4800033569336,125.72949981689453,124.19000244140625,125.2699966430664,23271771,0.0,0.0
2024-06-13 09:30:00-04:00,129.39999389648438,129.73939514160156,128.16079711914062,129.16000366210938,61068141,0.0,0.0
2024-06-13 10:00:00-04:00,129.16709899902344,129.61000061035156,127.4000015258789,128.25999450683594,30788195,0.0,0.0
2024-06-13 10:30:00-04:00,128.2899932861328,129.05999755859375,127.62999725341797,127.6417007446289,18857518,0.0,0.0
2024-06-13 11:00:00-04:00,127.63200378417969,128.58999633789062,127.5999984741211,128.0050048828125,13081596,0.0,0.0
2024-06-13 11:30:00-04:00,128.0050048828125,129.0500030517578,127.93000030517578,128.8000030517578,12842125,0.0,0.0
2024-06-13 12:00:00-04:00,128.7899932861328,128.8699951171875,127.72000122070312,127.81600189208984,11683815,0.0,0.0
2024-06-13 12:30:00-04:00,127.81500244140625,128.27000427246094,127.16000366210938,127.66999816894531,12745912,0.0,0.0
2024-06-13 13:00:00-04:00,127.65010070800781,128.60000610351562,127.55999755859375,128.40879821777344,8532512,0.0,0.0
2024-06-13 13:30:00-04:00,128.40989685058594,128.85000610351562,128.0500030517578,128.6199951171875,8583768,0.0,0.0
2024-06-13 14:00:00-04:00,128.6300048828125,128.99000549316406,128.3800048828125,128.83999633789062,8602161,0.0,0.0
2024-06-13 14:30:00-04:00,128.8300018310547,129.6199951171875,128.77999877929688,129.42999267578125,13229505,0.0,0.0
2024-06-13 15:00:00-04:00,129.4250030517578,129.72000122070312,129.0800018310547,129.08999633789062,14038931,0.0,0.0
2024-06-13 15:30:00-04:00,129.08999633789062,129.8000030517578,128.89999389648438,129.3699951171875,19991914,0.0,0.0
2024-06-14 09:30:00-04:00,129.94000244140625,131.1300048828125,128.32000732421875,130.8699951171875,58297370,0.0,0.0
2024-06-14 10:00:00-04:00,130.8699951171875,132.75,130.61000061035156,132.6396942138672,38349620,0.0,0.0
2024-06-14 10:30:00-04:00,132.63999938964844,132.8350067138672,131.10000610351562,131.99000549316406,26113453,0.0,0.0
2024-06-14 11:00:00-04:00,132.0,132.0299072265625,130.42999267578125,130.68040466308594,18936003,0.0,0.0
2024-06-14 11:30:00-04:00,130.67140197753906,130.8800048828125,129.1999969482422,130.5998992919922,21823564,0.0,0.0
2024-06-14 12:00:00-04:00,130.58999633789062,131.39999389648438,130.47999572753906,130.67030334472656,16542029,0.0,0.0
2024-06-14 12:30:00-04:00,130.6699981689453,131.4199981689453,130.4600067138672,131.14210510253906,11932450,0.0,0.0
2024-06-14 13:00:00-04:00,131.14999389648438,132.19000244140625,130.94000244140625,132.0323944091797,16999661,0.0,0.0
2024-06-14 13:30:00-04:00,132.02999877929688,132.5800018310547,131.55999755859375,131.7949981689453,15661639,0.0,0.0
2024-06-14 14:00:00-04:00,131.7899932861328,132.17999267578125,131.58999633789062,131.8175048828125,11469911,0.0,0.0
2024-06-14 14:30:00-04:00,131.81500244140625,132.0800018310547,131.39999389648438,131.9199981689453,13084846,0.0,0.0
2024-06-14 15:00:00-04:00,131.91000366210938,132.10000610351562,131.6699981689453,131.82000732421875,15162512,0.0,0.0
2024-06-14 15:30:00-04:00,131.82000732421875,132.07000732421875,131.57000732421875,131.97999572753906,20092283,0.0,0.0
2024-06-17 09:30:00-04:00,132.90499877929688,133.72999572753906,130.72999572753906,132.4613037109375,71831267,0.0,0.0
2024-06-17 10:00:00-04:00,132.47000122070312,132.58999633789062,129.58009338378906,130.25,32823046,0.0,0.0
2024-06-17 10:30:00-04:00,130.30650329589844,131.0800018310547,130.1699981689453,130.4199981689453,19020955,0.0,0.0
2024-06-17 11:00:00-04:00,130.42630004882812,131.4600067138672,130.4199981689453,131.2100067138672,15264470,0.0,0.0
2024-06-17 11:30:00-04:00,131.22000122070312,131.42999267578125,130.4499969482422,130.9398956298828,11672404,0.0,0.0
2024-06-17 12:00:00-04:00,130.92999267578125,132.0,130.61000061035156,131.97999572753906,17313564,0.0,0.0
2024-06-17 12:30:00-04:00,131.98500061035156,132.4600067138672,131.6199951171875,131.656005859375,16011992,0.0,0.0
2024-06-17 13:00:00-04:00,131.64999389648438,132.39999389648438,131.64999389648438,131.94000244140625,9962704,0.0,0.0
2024-06-17 13:30:00-04:00,131.94000244140625,132.35000610351562,131.8300018310547,132.14999389648438,9902581,0.0,0.0
2024-06-17 14:00:00-04:00,132.16000366210938,132.52999877929688,131.8699951171875,132.0749969482422,11772144,0.0,0.0
