Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-22 09:30:00-04:00,176.6439971923828,177.14999389648438,175.55999755859375,176.3699951171875,3033431,0.0,0
2024-05-22 10:00:00-04:00,176.3800048828125,176.49000549316406,175.61000061035156,175.9499969482422,1538277,0.0,0
2024-05-22 10:30:00-04:00,175.94500732421875,175.9949951171875,175.47999572753906,175.5800018310547,1044322,0.0,0
2024-05-22 11:00:00-04:00,175.58999633789062,176.05999755859375,175.3350067138672,175.96200561523438,990466,0.0,0
2024-05-22 11:30:00-04:00,175.97000122070312,176.07000732421875,175.55499267578125,175.643798828125,612175,0.0,0
2024-05-22 12:00:00-04:00,175.64999389648438,175.8800048828125,175.50999450683594,175.5196990966797,569624,0.0,0
2024-05-22 12:30:00-04:00,175.50999450683594,175.68589782714844,175.2100067138672,175.2899932861328,639545,0.0,0
2024-05-22 13:00:00-04:00,175.29930114746094,175.97760009765625,175.2899932861328,175.875,440627,0.0,0
2024-05-22 13:30:00-04:00,175.8699951171875,175.91000366210938,175.44000244140625,175.85499572753906,685121,0.0,0
2024-05-22 14:00:00-04:00,175.85000610351562,176.0,175.2100067138672,175.66000366210938,783032,0.0,0
2024-05-22 14:30:00-04:00,175.6300048828125,175.97999572753906,175.52000427246094,175.9199981689453,640344,0.0,0
2024-05-22 15:00:00-04:00,175.91000366210938,176.02499389648438,175.5399932861328,176.0050048828125,752017,0.0,0
2024-05-22 15:30:00-04:00,176.0050048828125,176.3800048828125,175.91000366210938,176.3800048828125,2144047,0.0,0
2024-05-23 09:30:00-04:00,177.07000732421875,178.25,176.3300018310547,176.5800018310547,2742659,0.0,0
2024-05-23 10:00:00-04:00,176.5449981689453,177.0,175.8000030517578,176.0050048828125,1358093,0.0,0
2024-05-23 10:30:00-04:00,176.02000427246094,176.02000427246094,175.2899932861328,175.4029998779297,1021556,0.0,0
2024-05-23 11:00:00-04:00,175.41000366210938,176.07000732421875,175.39999389648438,175.8939971923828,842434,0.0,0
2024-05-23 11:30:00-04:00,175.89999389648438,176.38999938964844,175.8800048828125,176.2899932861328,707829,0.0,0
2024-05-23 12:00:00-04:00,176.2899932861328,176.36599731445312,175.9080047607422,175.94869995117188,540668,0.0,0
2024-05-23 12:30:00-04:00,175.9499969482422,175.95880126953125,174.97000122070312,174.9949951171875,708614,0.0,0
2024-05-23 13:00:00-04:00,175.0,175.08999633789062,174.7100067138672,174.8699951171875,751535,0.0,0
2024-05-23 13:30:00-04:00,174.8699951171875,174.89999389648438,173.97000122070312,174.07000732421875,1002192,0.0,0
2024-05-23 14:00:00-04:00,174.0500030517578,174.1999969482422,173.55999755859375,173.97439575195312,923133,0.0,0
2024-05-23 14:30:00-04:00,173.94000244140625,174.0,172.9499969482422,173.21490478515625,1203043,0.0,0
2024-05-23 15:00:00-04:00,173.2100067138672,173.41000366210938,172.99000549316406,173.1999969482422,1252519,0.0,0
2024-05-23 15:30:00-04:00,173.1999969482422,173.77999877929688,173.125,173.57000732421875,2397455,0.0,0
2024-05-24 09:30:00-04:00,175.10000610351562,175.6699981689453,173.75999450683594,173.91000366210938,2419814,0.0,0
2024-05-24 10:00:00-04:00,173.9600067138672,174.80499267578125,173.64999389648438,174.77999877929688,1495070,0.0,0
2024-05-24 10:30:00-04:00,174.7899932861328,175.39999389648438,174.64999389648438,175.27000427246094,1016075,0.0,0
2024-05-24 11:00:00-04:00,175.27000427246094,175.75979614257812,175.2449951171875,175.375,814516,0.0,0
2024-05-24 11:30:00-04:00,175.39500427246094,175.44000244140625,174.9600067138672,175.14999389648438,621268,0.0,0
2024-05-24 12:00:00-04:00,175.16000366210938,175.47999572753906,175.10000610351562,175.3699951171875,1010346,0.0,0
2024-05-24 12:30:00-04:00,175.38999938964844,175.4199981689453,175.02999877929688,175.25999450683594,576822,0.0,0
2024-05-24 13:00:00-04:00,175.26499938964844,175.5050048828125,175.2550048828125,175.35499572753906,462941,0.0,0
2024-05-24 13:30:00-04:00,175.3699951171875,175.4499969482422,175.25,175.33999633789062,391322,0.0,0
2024-05-24 14:00:00-04:00,175.33999633789062,175.77000427246094,175.33999633789062,175.4199981689453,531775,0.0,0
2024-05-24 14:30:00-04:00,175.42999267578125,175.42999267578125,175.00999450683594,175.08999633789062,472158,0.0,0
2024-05-24 15:00:00-04:00,175.07000732421875,175.1300048828125,174.7899932861328,174.94000244140625,665840,0.0,0
2024-05-24 15:30:00-04:00,174.92999267578125,175.25999450683594,174.8300018310547,174.97000122070312,2634044,0.0,0
2024-05-28 09:30:00-04:00,174.5,177.27000427246094,174.3800048828125,175.0800018310547,4921957,0.0,0
2024-05-28 10:00:00-04:00,175.0800018310547,176.1699981689453,174.92010498046875,175.86849975585938,1918206,0.0,0
2024-05-28 10:30:00-04:00,175.860107421875,176.43780517578125,175.74000549316406,176.39500427246094,1261154,0.0,0
2024-05-28 11:00:00-04:00,176.39999389648438,176.4499969482422,176.1199951171875,176.2100067138672,793627,0.0,0
2024-05-28 11:30:00-04:00,176.1999969482422,176.6199951171875,176.19290161132812,176.55160522460938,802625,0.0,0
2024-05-28 12:00:00-04:00,176.5500030517578,176.75999450683594,176.30999755859375,176.4499969482422,741637,0.0,0
2024-05-28 12:30:00-04:00,176.44000244140625,176.67799377441406,175.97999572753906,176.0800018310547,452499,0.0,0
2024-05-28 13:00:00-04:00,176.10000610351562,176.1699981689453,175.86000061035156,175.97000122070312,579730,0.0,0
2024-05-28 13:30:00-04:00,175.97500610351562,176.1927032470703,175.83999633789062,176.0850067138672,646195,0.0,0
